"Value Date","Post Date","Credit Amount","Debit Amount","Closing Balance","Description","Page Number","Minus"
"13/11/2024","13/11/2024","","19256","-132378819.9","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24318492260 /ISMAT S KHAN/TRF Txn Amt. 19250.00 Charges. 6.00","38","1"
"13/11/2024","13/11/2024","","15006","-132393825.9","WITHDRAWAL TRANSFER NEFT/ESFB/IDIBH24318492261 /RAJBAHOR KUS/TRF Txn Amt. 15000.00 Charges. 6.00","38","1"
"13/11/2024","13/11/2024","","26006","-132419831.9","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24318492262 /RASHEED AHAM/TRF Txn Amt. 26000.00 Charges. 6.00","38","1"
"13/11/2024","13/11/2024","","18006","-132437837.9","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24318492263 /RAM LAKHAN P/TRF Txn Amt. 18000.00 Charges. 6.00","38","1"
"13/11/2024","13/11/2024","","10206","-132448043.9","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24318492264 /SHRIBHAN GUP/TRF Txn Amt. 10200.00 Charges. 6.00","38","1"
"13/11/2024","13/11/2024","","7727","-132455770.9","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24318492265 /ASAGAR /TRF Txn Amt. 7725.00 Charges. 2.00","39","1"
"13/11/2024","13/11/2024","","10036","-132465806.9","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24318492266 /RAMSWARUP /TRF Txn Amt. 10030.00 Charges. 6.00","39","1"
"13/11/2024","13/11/2024","790355.63","","-131675451.27","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241113611 55024/ULTRATEC/","39","1"
"14/11/2024","14/11/2024","72688","","-131602763.27","CHEQUE DEPOSIT CLEARING-13/11/2024 240 4785 CTS-CHQ:000610 - HBL","39","1"
"14/11/2024","14/11/2024","","641319","-132244082.27","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","39","1"
"14/11/2024","14/11/2024","","2000029.21","-134244111.48","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319210278 /INDIAN OIL C/ Txn Amt. 2000000.00 Charges. 29.21","39","1"
"14/11/2024","14/11/2024","","3702.66","-134247814.14","WITHDRAWAL TRANSFER NEFT/BKID/IDIBH24319210464 /DEENU CHUDHA/ Txn Amt. 3700.00 Charges. 2.66","39","1"
"14/11/2024","14/11/2024","","300029.21","-134547843.35","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24319210452 /SHUBHAM GOYA/ Txn Amt. 300000.00 Charges. 29.21","39","1"
"14/11/2024","14/11/2024","","20000","-134567843.35","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319233914 /RASHEED AHAM/ Txn Amt. 19994.39 Charges. 5.61","39","1"
"14/11/2024","14/11/2024","","20000","-134587843.35","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24319233795 /ASAGAR / Txn Amt. 19994.39 Charges. 5.61","39","1"
"14/11/2024","14/11/2024","","12300","-134600143.35","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24319233929 /MOHAMMAD SUH/ Txn Amt. 12294.39 Charges. 5.61","39","1"
"14/11/2024","14/11/2024","","5000","-134605143.35","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24319233799 /RAM LAKHAN K/ Txn Amt. 4997.34 Charges. 2.66","40","1"
"14/11/2024","14/11/2024","","12000","-134617143.35","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319233930 /VIJAY ARSHAN/ Txn Amt. 11994.39 Charges. 5.61","40","1"
"14/11/2024","14/11/2024","","57395.61","-134674538.96","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235251 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","40","1"
"14/11/2024","14/11/2024","","33984.61","-134708523.57","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235252 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","40","1"
"14/11/2024","14/11/2024","","57395.61","-134765919.18","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235261 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","40","1"
"14/11/2024","14/11/2024","","57395.61","-134823314.79","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235263 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","40","1"
"14/11/2024","14/11/2024","","57395.61","-134880710.4","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235266 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","40","1"
"14/11/2024","14/11/2024","","57395.61","-134938106.01","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235270 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","40","1"
"14/11/2024","14/11/2024","","57395.61","-134995501.62","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235257 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","40","1"
"14/11/2024","14/11/2024","","57395.61","-135052897.23","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235285 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","40","1"
"14/11/2024","14/11/2024","","57395.61","-135110292.84","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235286 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","57395.61","-135167688.45","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235287 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","33984.61","-135201673.06","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235288 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","33984.61","-135235657.67","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235271 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","33984.61","-135269642.28","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235259 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","33984.61","-135303626.89","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235300 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","33984.61","-135337611.5","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235297 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","33984.61","-135371596.11","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235322 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","33984.61","-135405580.72","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235299 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","33984.61","-135439565.33","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235307 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","41","1"
"14/11/2024","14/11/2024","","33984.61","-135473549.94","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235310 /GOEL CARGO P/ Txn Amt. 33979.00 Charges. 5.61","42","1"
"14/11/2024","14/11/2024","","57395.61","-135530945.55","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319235325 /GOEL CARGO P/ Txn Amt. 57390.00 Charges. 5.61","42","1"
"14/11/2024","14/11/2024","","15565","-135546510.55","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24319239042 /AHIWARAN SAH/ Txn Amt. 15559.39 Charges. 5.61","42","1"
"14/11/2024","14/11/2024","","26421","-135572931.55","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24319239047 /RAMMANI SAHU/ Txn Amt. 26415.39 Charges. 5.61","42","1"
"14/11/2024","14/11/2024","","18764","-135591695.55","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24319239007 /AHIWARAN SAH/ Txn Amt. 18758.39 Charges. 5.61","42","1"
"14/11/2024","14/11/2024","","52980","-135644675.55","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24319239054 /ABHISHEK SIN/ Txn Amt. 52974.39 Charges. 5.61","42","1"
"14/11/2024","14/11/2024","","76327.61","-135721003.16","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319243782 /GOEL CARGO P/ Txn Amt. 76322.00 Charges. 5.61","42","1"
"14/11/2024","14/11/2024","","76327.61","-135797330.77","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319243807 /GOEL CARGO P/ Txn Amt. 76322.00 Charges. 5.61","42","1"
"14/11/2024","14/11/2024","","76327.61","-135873658.38","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319243798 /GOEL CARGO P/ Txn Amt. 76322.00 Charges. 5.61","42","1"
"14/11/2024","14/11/2024","","8036.66","-135881695.04","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319243699 /GOEL CARGO P/ Txn Amt. 8034.00 Charges. 2.66","42","1"
"14/11/2024","14/11/2024","","8036.66","-135889731.7","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319243821 /GOEL CARGO P/ Txn Amt. 8034.00 Charges. 2.66","43","1"
"14/11/2024","14/11/2024","","8036.66","-135897768.36","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319243811 /GOEL CARGO P/ Txn Amt. 8034.00 Charges. 2.66","43","1"
"14/11/2024","14/11/2024","","8036.66","-135905805.02","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319243813 /GOEL CARGO P/ Txn Amt. 8034.00 Charges. 2.66","43","1"
"14/11/2024","14/11/2024","","76327.61","-135982132.63","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24319243840 /GOEL CARGO P/ Txn Amt. 76322.00 Charges. 5.61","43","1"
"14/11/2024","14/11/2024","","50000","-136032132.63","WITHDRAWAL TRANSFER GST PAYMENT/24112300035242/23AAC CG5896R1ZT","43","1"
"14/11/2024","14/11/2024","231746.38","","-135800386.25","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241114615 25875/ULTRATEC/","43","1"
"14/11/2024","14/11/2024","497983.09","","-135302403.16","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241114614 95826/ULTRATEC/","43","1"
"15/11/2024","15/11/2024","","4594","-135306997.16","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P001 / HARI MANGAL SINGH","43","1"
"15/11/2024","15/11/2024","1597634.09","","-133709363.07","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241115616 29142/HILLIMIT/","43","1"
"15/11/2024","15/11/2024","","31039.61","-133740402.68","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBH24320417801 /RAJENDRA TIW/ Txn Amt. 31034.00 Charges. 5.61","43","1"
"15/11/2024","15/11/2024","","18999.61","-133759402.29","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24320417809 /PATRAM KUSHW/ Txn Amt. 18994.00 Charges. 5.61","43","1"
"15/11/2024","15/11/2024","","78328.61","-133837730.9","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24320417739 /TRANSLINK LO/ Txn Amt. 78323.00 Charges. 5.61","44","1"
"15/11/2024","15/11/2024","","4100.66","-133841831.56","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24320417840 /RAMLAKHAN SI/ Txn Amt. 4098.00 Charges. 2.66","44","1"
"15/11/2024","15/11/2024","","5002.66","-133846834.22","WITHDRAWAL TRANSFER NEFT/BDBL/IDIBH24320417841 /MOHHAMAD SAD/ Txn Amt. 5000.00 Charges. 2.66","44","1"
"15/11/2024","15/11/2024","","1002.66","-133847836.88","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24320417814 /AKHILESH KUM/ Txn Amt. 1000.00 Charges. 2.66","44","1"
"15/11/2024","15/11/2024","","4660.66","-133852497.54","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24320417816 /ASHOK KUMAR / Txn Amt. 4658.00 Charges. 2.66","44","1"
"15/11/2024","15/11/2024","","500029.21","-134352526.75","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24320417817 /BPCL ECMS / Txn Amt. 500000.00 Charges. 29.21","44","1"
"15/11/2024","15/11/2024","","75147.61","-134427674.36","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24320417828 /KALYAN SERVI/ Txn Amt. 75142.00 Charges. 5.61","44","1"
"15/11/2024","15/11/2024","","32983.61","-134460657.97","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24320417819 /SHUBHAM GUPT/ Txn Amt. 32978.00 Charges. 5.61","44","1"
"15/11/2024","15/11/2024","","21768","-134482425.97","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P002 / AMAR BAHADUR SINGH","44","1"
"15/11/2024","15/11/2024","","6238","-134488663.97","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P001 / Deena Nath Yadav","44","1"
"15/11/2024","15/11/2024","","13999.61","-134502663.58","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBH24320437451 /MAHENDRA KUM/ Txn Amt. 13994.00 Charges. 5.61","44","1"
"15/11/2024","15/11/2024","","12383.61","-134515047.19","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24320437472 /RAVESH KUMAR/ Txn Amt. 12378.00 Charges. 5.61","45","1"
"15/11/2024","15/11/2024","","4664.66","-134519711.85","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24320437480 /VIPUL YADAV / Txn Amt. 4662.00 Charges. 2.66","45","1"
"15/11/2024","15/11/2024","","16422.61","-134536134.46","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24320437473 /SHATRUGHAN P/ Txn Amt. 16417.00 Charges. 5.61","45","1"
"15/11/2024","15/11/2024","","3485.66","-134539620.12","WITHDRAWAL TRANSFER NEFT/MAHB/IDIBH24320437482 /DHIRENDRA KU/ Txn Amt. 3483.00 Charges. 2.66","45","1"
"15/11/2024","15/11/2024","","8600.66","-134548220.78","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24320437500 /DINESH KUMAR/ Txn Amt. 8598.00 Charges. 2.66","45","1"
"15/11/2024","15/11/2024","","92037","-134640257.78","WITHDRAWAL TRANSFER /EPF Payment/2922411007931/01915112 4660033 EMPLOYEES PROVIDENT FUND ORGANISATION","45","1"
"15/11/2024","15/11/2024","454980.08","","-134185277.7","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241115617 87041/ULTRATEC/","45","1"
"15/11/2024","15/11/2024","","1000","-134186277.7","WITHDRAWAL TRANSFER TIN PAYMENT/24111500179520","45","1"
"16/11/2024","16/11/2024","","500029.21","-134686306.91","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24321120073 /ETC POOL / Txn Amt. 500000.00 Charges. 29.21","45","1"
"16/11/2024","16/11/2024","500000","","-134186306.91","NO BOOK DEPOSIT TRANSFER RTGS/SBIN/SBINR12024111662873 342/J S MINI/","45","1"
"16/11/2024","16/11/2024","252019","","-133934287.91","NO BOOK DEPOSIT TRANSFER RTGS/SBIN/SBINR12024111662883 669/MANCHUKO/","45","1"
"16/11/2024","16/11/2024","200316","","-133733971.91","NO BOOK DEPOSIT TRANSFER RTGS/SBIN/SBINR12024111662883 670/MANCHUKO/","46","1"
"16/11/2024","16/11/2024","507323.38","","-133226648.53","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241116619 98643/ULTRATEC/","46","1"
"16/11/2024","16/11/2024","","4050.66","-133230699.19","WITHDRAWAL TRANSFER NEFT/INDB/IDIBH24321226796 /VIVEK SINGH / Txn Amt. 4048.00 Charges. 2.66","46","1"
"16/11/2024","16/11/2024","","2800.66","-133233499.85","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24321226840 /SHRIBHAN GUP/ Txn Amt. 2798.00 Charges. 2.66","46","1"
"16/11/2024","16/11/2024","","8325.66","-133241825.51","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24321226809 /UMESH KUMAR / Txn Amt. 8323.00 Charges. 2.66","46","1"
"16/11/2024","16/11/2024","","58309.61","-133300135.12","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24321226842 /SHAAN SHOW M/ Txn Amt. 58304.00 Charges. 5.61","46","1"
"16/11/2024","16/11/2024","","16999.61","-133317134.73","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBH24321226826 /RAJENDRA TIW/ Txn Amt. 16994.00 Charges. 5.61","46","1"
"16/11/2024","16/11/2024","","36999.61","-133354134.34","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24321226830 /VIPUL YADAV / Txn Amt. 36994.00 Charges. 5.61","46","1"
"16/11/2024","16/11/2024","","3815.66","-133357950","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24321226810 /MANISH SINGH/ Txn Amt. 3813.00 Charges. 2.66","46","1"
"16/11/2024","16/11/2024","","12999.61","-133370949.61","WITHDRAWAL TRANSFER NEFT/KKBK/IDIBH24321226833 /MAHAVEER SIN/ Txn Amt. 12994.00 Charges. 5.61","46","1"
"16/11/2024","16/11/2024","","19994","-133390943.61","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P001 / MAA SARDA ROAD LINES","46","1"
"16/11/2024","16/11/2024","","8820","-133399763.61","WITHDRAWAL TRANSFER / BRANCH-P035 / MAKASUD AHMAD & MAIMOONA BEGAM","47","1"
"16/11/2024","16/11/2024","","34994","-133434757.61","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P002 / AMAR BAHADUR SINGH","47","1"
"16/11/2024","16/11/2024","6555210.4","","-126879547.21","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651480 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","2120707.04","","-124758840.17","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651478 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","1721254.35","","-123037585.82","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651476 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","524557.69","","-122513028.13","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651472 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","202852.4","","-122310175.73","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651470 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","120607.6","","-122189568.13","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651468 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","93887.68","","-122095680.45","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651466 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","31015.11","","-122064665.34","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651464 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","29880.64","","-122034784.7","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651462 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","26073.78","","-122008710.92","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651460 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","1020210.78","","-120988500.14","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4655651474 /FINANCIAL SU/","47","1"
"16/11/2024","16/11/2024","42247","","-120946253.14","NO BOOK DEPOSIT TRANSFER NEFT/INDB/INDBN16118219169 /ASHTECH (IND/","47","1"
"18/11/2024","18/11/2024","","180017.41","-121126270.55","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24323341136 /BPCL ECMS / Txn Amt. 180000.00 Charges. 17.41","47","1"
"18/11/2024","18/11/2024","","807532.21","-121933802.76","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24323341139 /Translink Lo/ Txn Amt. 807503.00 Charges. 29.21","48","1"
"18/11/2024","18/11/2024","","800029.21","-122733831.97","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24323341160 /INDIAN OIL C/ Txn Amt. 800000.00 Charges. 29.21","48","1"
"18/11/2024","18/11/2024","","13250","-122747081.97","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24323346036 /AHIWARAN SAH/ Txn Amt. 13244.39 Charges. 5.61","48","1"
"18/11/2024","18/11/2024","","52759","-122799840.97","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24323346083 /SHRI BHAN GU/ Txn Amt. 52753.39 Charges. 5.61","48","1"
"18/11/2024","18/11/2024","","18756","-122818596.97","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24323346039 /RAMMANI SAHU/ Txn Amt. 18750.39 Charges. 5.61","48","1"
"18/11/2024","18/11/2024","","21080","-122839676.97","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24323346084 /SHANKAR PRAS/ Txn Amt. 21074.39 Charges. 5.61","48","1"
"18/11/2024","18/11/2024","","18533","-122858209.97","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24323346086 /SESHMANI SAH/ Txn Amt. 18527.39 Charges. 5.61","48","1"
"18/11/2024","18/11/2024","","18195","-122876404.97","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24323346087 /SHIVSHANKAR / Txn Amt. 18189.39 Charges. 5.61","48","1"
"18/11/2024","18/11/2024","","30717","-122907121.97","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24323346121 /SANTOSH KUMA/ Txn Amt. 30711.39 Charges. 5.61","48","1"
"18/11/2024","18/11/2024","","18893","-122926014.97","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24323346088 /SHEETA PRASA/ Txn Amt. 18887.39 Charges. 5.61","48","1"
"18/11/2024","18/11/2024","","24968","-122950982.97","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24323346109 /MAHESH SAHU / Txn Amt. 24962.39 Charges. 5.61","49","1"
"18/11/2024","18/11/2024","","20544","-122971526.97","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24323346089 /KANHIYA LAL / Txn Amt. 20538.39 Charges. 5.61","49","1"
"18/11/2024","18/11/2024","","20422","-122991948.97","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24323346111 /SIDDHGOPAL S/ Txn Amt. 20416.39 Charges. 5.61","49","1"
"18/11/2024","18/11/2024","","18687","-123010635.97","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24323346122 /AHIWARAN SAH/ Txn Amt. 18681.39 Charges. 5.61","49","1"
"18/11/2024","18/11/2024","","22588","-123033223.97","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24323346123 /SURAJBALI YA/ Txn Amt. 22582.39 Charges. 5.61","49","1"
"18/11/2024","18/11/2024","","6100","-123039323.97","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24323347760 /VARSHA / Txn Amt. 6097.34 Charges. 2.66","49","1"
"18/11/2024","18/11/2024","","28750","-123068073.97","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24323347750 /BHISHAM MADA/ Txn Amt. 28744.39 Charges. 5.61","49","1"
"18/11/2024","18/11/2024","","4500","-123072573.97","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24323347695 /DEEPA / Txn Amt. 4497.34 Charges. 2.66","49","1"
"18/11/2024","18/11/2024","","18000","-123090573.97","WITHDRAWAL TRANSFER NEFT/KKBK/IDIBH24323347766 /RAIS SHAH / Txn Amt. 17994.39 Charges. 5.61","49","1"
"18/11/2024","18/11/2024","","20000","-123110573.97","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24323347697 /RAVI / Txn Amt. 19994.39 Charges. 5.61","49","1"
"18/11/2024","18/11/2024","","7000","-123117573.97","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24323347753 /MOHAMMAD SUH/ Txn Amt. 6997.34 Charges. 2.66","50","1"
"18/11/2024","18/11/2024","","30000","-123147573.97","WITHDRAWAL TRANSFER NEFT/KKBK/IDIBH24323347781 /SHAHARUDEEN / Txn Amt. 29994.39 Charges. 5.61","50","1"
"18/11/2024","18/11/2024","","20000","-123167573.97","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24323347782 /SHRIBHAN GUP/ Txn Amt. 19994.39 Charges. 5.61","50","1"
"18/11/2024","18/11/2024","619238.71","","-122548335.26","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241118624 55351/ULTRATEC/","50","1"
"18/11/2024","18/11/2024","591143.06","","-121957192.2","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241118623 93941/ULTRATEC/","50","1"
"18/11/2024","18/11/2024","","2500000","-124457192.2","C.A.S. CASH CHEQUE Paid to SELF Branch-UMARI (M.P.)","50","1"
"18/11/2024","18/11/2024","","50000","-124507192.2","DEBIT TRANS TDS FOR CASH WITHDRAWAL","50","1"
"18/11/2024","18/11/2024","","3400.66","-124510592.86","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24323434535 /NIRPAT SINGH/ Txn Amt. 3398.00 Charges. 2.66","50","1"
"18/11/2024","18/11/2024","","11499.61","-124522092.47","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24323434539 /NEERAJ JAIN / Txn Amt. 11494.00 Charges. 5.61","50","1"
"18/11/2024","18/11/2024","","15159.61","-124537252.08","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24323434470 /SUNEET SINGH/ Txn Amt. 15154.00 Charges. 5.61","50","1"
"18/11/2024","18/11/2024","","3323.66","-124540575.74","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24323434548 /RAHUL SINGH / Txn Amt. 3321.00 Charges. 2.66","50","1"
"18/11/2024","18/11/2024","","5647.66","-124546223.4","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24323434551 /HEERALAL JAI/ Txn Amt. 5645.00 Charges. 2.66","51","1"
"18/11/2024","18/11/2024","","19999.61","-124566223.01","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24323434472 /MANISH SINGH/ Txn Amt. 19994.00 Charges. 5.61","51","1"
"18/11/2024","18/11/2024","","5415.66","-124571638.67","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24323434553 /TARACHAND VI/ Txn Amt. 5413.00 Charges. 2.66","51","1"
"18/11/2024","18/11/2024","","6508","-124578146.67","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P001 / RAMKISUN .","51","1"
"18/11/2024","18/11/2024","","14512","-124592658.67","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P004 / RAKESH PRASAD YADAV","51","1"
"18/11/2024","18/11/2024","","16994","-124609652.67","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P003 / HARI MANGAL SINGH","51","1"
"18/11/2024","18/11/2024","","5778","-124615430.67","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P002 / ARJUN SINGH","51","1"
"18/11/2024","18/11/2024","17936","","-124597494.67","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4658771414 /ICICI BANK L/","51","1"
"18/11/2024","18/11/2024","3099297.8","","-121498196.87","NO BOOK DEPOSIT TRANSFER NEFT/UTIB/AXISCN0820016867 /J K CEMENT L/","51","1"
"19/11/2024","19/11/2024","7042887.69","","-114455309.18","NO BOOK DEPOSIT TRANSFER RTGS/ICIC/ICICR220241119062886 44/PRISM JO/","51","1"
