"Value Date","Post Date","Credit Amount","Debit Amount","Closing Balance","Description","Page Number","Minus"
"04/06/2025","04/06/2025","","7385","-149269729.67","WITHDRAWAL TRANSFER / BRANCH-P004 / NARENDRA KUMAR","160","1"
"04/06/2025","04/06/2025","","7762","-149277491.67","WITHDRAWAL TRANSFER / BRANCH-P005 / SURESH PRASAD","160","1"
"04/06/2025","04/06/2025","","7385","-149284876.67","WITHDRAWAL TRANSFER / BRANCH-P006 / DHOOP","160","1"
"04/06/2025","04/06/2025","","6640","-149291516.67","WITHDRAWAL TRANSFER / BRANCH-P007 / JAGAT NARAYAN","160","1"
"04/06/2025","04/06/2025","","7100","-149298616.67","WITHDRAWAL TRANSFER / BRANCH-P008 / GURU PRASAD PANDEY","160","1"
"04/06/2025","04/06/2025","","5600","-149304216.67","WITHDRAWAL TRANSFER / BRANCH-P009 / MATHURA PRASAD","160","1"
"04/06/2025","04/06/2025","","9196","-149313412.67","WITHDRAWAL TRANSFER / BRANCH-P011 / Akhtar Hussain","160","1"
"04/06/2025","04/06/2025","","16360","-149329772.67","WITHDRAWAL TRANSFER / BRANCH-P012 / Mr. DIWAKAR NATH GOSWAMI","160","1"
"04/06/2025","04/06/2025","","8500","-149338272.67","WITHDRAWAL TRANSFER / BRANCH-P013 / SHRINIWAS","160","1"
"04/06/2025","04/06/2025","","16027","-149354299.67","WITHDRAWAL TRANSFER / BRANCH-P014 / OMPRAKASH GUPTA","161","1"
"04/06/2025","04/06/2025","","11280","-149365579.67","WITHDRAWAL TRANSFER / BRANCH-P015 / MANISH","161","1"
"04/06/2025","04/06/2025","","11734","-149377313.67","WITHDRAWAL TRANSFER / BRANCH-P016 / PANKAJ KUMAR","161","1"
"04/06/2025","04/06/2025","","10420","-149387733.67","WITHDRAWAL TRANSFER / BRANCH-P017 / KAUSHAL KISHOR","161","1"
"04/06/2025","04/06/2025","","11984","-149399717.67","WITHDRAWAL TRANSFER / BRANCH-P018 / RAJENDRA PRASAD","161","1"
"04/06/2025","04/06/2025","","8123","-149407840.67","WITHDRAWAL TRANSFER / BRANCH-P019 / BRIJENDRA GUPTA","161","1"
"04/06/2025","04/06/2025","","8600","-149416440.67","WITHDRAWAL TRANSFER / BRANCH-P020 / RAJESH KUMAR TAMRAKAR","161","1"
"04/06/2025","04/06/2025","","15097","-149431537.67","WITHDRAWAL TRANSFER / BRANCH-P021 / SAURABH","161","1"
"04/06/2025","04/06/2025","","4368","-149435905.67","WITHDRAWAL TRANSFER / BRANCH-P023 / JITENDR","161","1"
"04/06/2025","04/06/2025","","9914","-149445819.67","WITHDRAWAL TRANSFER / BRANCH-P002 / VIJAY KUMAR","161","1"
"04/06/2025","04/06/2025","","21285.61","-149467105.28","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250604644456 69/PRASHANT/ Txn Amt. 21280.00 Charges. 5.61","161","1"
"04/06/2025","04/06/2025","","8702.66","-149475807.94","WITHDRAWAL TRANSFER NEFT/PSIB/IDIBN520250604644449 71/SUDAMA / Txn Amt. 8700.00 Charges. 2.66","161","1"
"04/06/2025","04/06/2025","","9056.66","-149484864.6","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025060464445 363/ANOOP KU/ Txn Amt. 9054.00 Charges. 2.66","161","1"
"04/06/2025","04/06/2025","","8993.66","-149493858.26","WITHDRAWAL TRANSFER NEFT/UCBA/IDIBN52025060464444 973/RAHUL MI/ Txn Amt. 8991.00 Charges. 2.66","162","1"
"04/06/2025","04/06/2025","","9302.66","-149503160.92","WITHDRAWAL TRANSFER NEFT/ESMF/IDIBN52025060464445 365/SATYAM D/ Txn Amt. 9300.00 Charges. 2.66","162","1"
"04/06/2025","04/06/2025","","11605.61","-149514766.53","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250604644456 91/RAVINDRA/ Txn Amt. 11600.00 Charges. 5.61","162","1"
"04/06/2025","04/06/2025","","6802.66","-149521569.19","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250604644456 95/UMAKANT / Txn Amt. 6800.00 Charges. 2.66","162","1"
"04/06/2025","04/06/2025","","9228.66","-149530797.85","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250604644456 98/SANDEEP / Txn Amt. 9226.00 Charges. 2.66","162","1"
"04/06/2025","04/06/2025","","9602.66","-149540400.51","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250604644457 01/ANIL TIW/ Txn Amt. 9600.00 Charges. 2.66","162","1"
"04/06/2025","04/06/2025","","7002.66","-149547403.17","WITHDRAWAL TRANSFER NEFT/AUBL/IDIBN52025060464445 368/ROHAN SH/ Txn Amt. 7000.00 Charges. 2.66","162","1"
"04/06/2025","04/06/2025","","14235.61","-149561638.78","WITHDRAWAL TRANSFER NEFT/CNRB/IDIBN52025060464444 976/BALENDRA/ Txn Amt. 14230.00 Charges. 5.61","162","1"
"04/06/2025","04/06/2025","","10002.66","-149571641.44","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250604644457 10/RAHUL PA/ Txn Amt. 10000.00 Charges. 2.66","163","1"
"04/06/2025","04/06/2025","","5002.66","-149576644.1","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250604644457 15/VASKAR M/ Txn Amt. 5000.00 Charges. 2.66","163","1"
"04/06/2025","04/06/2025","","10002.66","-149586646.76","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250604644457 17/BASANT P/ Txn Amt. 10000.00 Charges. 2.66","163","1"
"04/06/2025","04/06/2025","","10002.66","-149596649.42","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060464445 720/SIDDH GO/ Txn Amt. 10000.00 Charges. 2.66","163","1"
"04/06/2025","04/06/2025","","10002.66","-149606652.08","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250604644453 70/SANTOSH / Txn Amt. 10000.00 Charges. 2.66","163","1"
"04/06/2025","04/06/2025","","15645.61","-149622297.69","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250604644449 78/JAGANNAT/ Txn Amt. 15640.00 Charges. 5.61","163","1"
"04/06/2025","04/06/2025","","5562.66","-149627860.35","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250604644449 79/RAMSAGAR/ Txn Amt. 5560.00 Charges. 2.66","163","1"
"04/06/2025","04/06/2025","","6602.66","-149634463.01","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250604644453 73/Shiv Pra/ Txn Amt. 6600.00 Charges. 2.66","163","1"
"04/06/2025","04/06/2025","","9602.66","-149644065.67","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250604644449 80/DWIJENDR/ Txn Amt. 9600.00 Charges. 2.66","164","1"
"04/06/2025","04/06/2025","","12728.61","-149656794.28","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250604644449 85/MOHD.TAR/ Txn Amt. 12723.00 Charges. 5.61","164","1"
"04/06/2025","04/06/2025","","11059.61","-149667853.89","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025060464444 988/ANOOP KU/ Txn Amt. 11054.00 Charges. 5.61","164","1"
"04/06/2025","04/06/2025","10000","","-149657853.89","NO BOOK DEPOSIT TRANSFER IDIBN52025060464445370 SANTOSH KU INCORRECT AC","164","1"
"05/06/2025","05/06/2025","","300029.21","-149957883.1","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250605645559 66/ETC POOL/ Txn Amt. 300000.00 Charges. 29.21","164","1"
"05/06/2025","05/06/2025","","30005.61","-149987888.71","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250605645591 94/GEETA TR/ Txn Amt. 30000.00 Charges. 5.61","164","1"
"05/06/2025","05/06/2025","325364","","-149662524.71","NO BOOK DEPOSIT TRANSFER RTGS/SBIN/SBINR12025060587881 699/MANCHUKO/","164","1"
"05/06/2025","05/06/2025","203568","","-149458956.71","NO BOOK DEPOSIT TRANSFER RTGS/SBIN/SBINR12025060587881 700/MANCHUKO/","164","1"
"05/06/2025","05/06/2025","4111389","","-145347567.71","NO BOOK DEPOSIT TRANSFER RTGS/SBIN/SBINR12025060587925 133/25240117/ RENEWAL","164","1"
"06/06/2025","06/06/2025","","10000","-145357567.71","WITHDRAWAL TRANSFER / BRANCH-P050 / POONAM DWIVEDI AND SANTOSH DWIVEDI","164","1"
"06/06/2025","06/06/2025","","82795.61","-145440363.32","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060664750 055/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","165","1"
"06/06/2025","06/06/2025","","82795.61","-145523158.93","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060664750 060/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","165","1"
"06/06/2025","06/06/2025","","82795.61","-145605954.54","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060664750 062/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","165","1"
"06/06/2025","06/06/2025","","250029.21","-145855983.75","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250606647497 77/SHREE SH/ Txn Amt. 250000.00 Charges. 29.21","165","1"
"06/06/2025","06/06/2025","","200017.41","-146056001.16","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060664750 065/M P TYRE/ Txn Amt. 200000.00 Charges. 17.41","165","1"
"06/06/2025","06/06/2025","","100005.61","-146156006.77","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250606647497 88/SHUBHAM / Txn Amt. 100000.00 Charges. 5.61","165","1"
"06/06/2025","06/06/2025","","700029.21","-146856035.98","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060664749 338/INDIAN O/ Txn Amt. 700000.00 Charges. 29.21","165","1"
"06/06/2025","06/06/2025","26461.52","","-146829574.46","NO BOOK DEPOSIT TRANSFER NEFT/UBIN/UBINN52025060633783 892/INWARD RTG/","165","1"
"06/06/2025","06/06/2025","","5500","-146835074.46","WITHDRAWAL TRANSFER / TRF-P001 / RAKESH","165","1"
"06/06/2025","06/06/2025","","7810","-146842884.46","WITHDRAWAL TRANSFER / BRANCH-P001 / SUSHIL KUMAR","165","1"
"06/06/2025","06/06/2025","","8277","-146851161.46","WITHDRAWAL TRANSFER / BRANCH-P002 / Rajendra Prasad Baagri","166","1"
"06/06/2025","06/06/2025","","7810","-146858971.46","WITHDRAWAL TRANSFER / BRANCH-P004 / NABAL KUMAR SHUKLA","166","1"
"06/06/2025","06/06/2025","","4615","-146863586.46","WITHDRAWAL TRANSFER / BRANCH-P010 / PRAMOD","166","1"
"06/06/2025","06/06/2025","","11863","-146875449.46","WITHDRAWAL TRANSFER / BRANCH-P007 / INDRAPAL","166","1"
"06/06/2025","06/06/2025","","6671","-146882120.46","WITHDRAWAL TRANSFER / BRANCH-P008 / RAMBAKAS","166","1"
"06/06/2025","06/06/2025","","7338","-146889458.46","WITHDRAWAL TRANSFER / BRANCH-P009 / BABITA SHUKLA AND MANOJ KUMAR SHUKLA","166","1"
"06/06/2025","06/06/2025","","2000","-146891458.46","WITHDRAWAL TRANSFER / BRANCH-P006 / Rajesh Kumar","166","1"
"06/06/2025","06/06/2025","500000","","-146391458.46","NO BOOK DEPOSIT TRANSFER RTGS/UBIN/UBINR2202506060165 8288/MOTI LAL/","166","1"
"06/06/2025","06/06/2025","","42186","-146433644.46","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250606648275 86/MRATUNJA/ Txn Amt. 42180.39 Charges. 5.61","166","1"
"06/06/2025","06/06/2025","","7402.66","-146441047.12","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250606648281 41/Rohit Si/ Txn Amt. 7400.00 Charges. 2.66","166","1"
"06/06/2025","06/06/2025","","10167","-146451214.12","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025060664827 214/RAJMAN S/ Txn Amt. 10161.39 Charges. 5.61","166","1"
"06/06/2025","06/06/2025","","24888","-146476102.12","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025060664827 215/CHANDRAB/ Txn Amt. 24882.39 Charges. 5.61","166","1"
"06/06/2025","06/06/2025","","22334","-146498436.12","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250606648276 01/SHYAMLAL/ Txn Amt. 22328.39 Charges. 5.61","167","1"
"06/06/2025","06/06/2025","","17338","-146515774.12","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250606648272 19/SHIV DAY/ Txn Amt. 17332.39 Charges. 5.61","167","1"
"06/06/2025","06/06/2025","","21565","-146537339.12","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250606648281 67/SHEETA P/ Txn Amt. 21559.39 Charges. 5.61","167","1"
"06/06/2025","06/06/2025","","29297","-146566636.12","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250606648281 72/RADHE SA/ Txn Amt. 29291.39 Charges. 5.61","167","1"
"06/06/2025","06/06/2025","","24795","-146591431.12","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250606648276 34/RAMMANI / Txn Amt. 24789.39 Charges. 5.61","167","1"
"06/06/2025","06/06/2025","","17785","-146609216.12","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025060664827 637/SESHMANI/ Txn Amt. 17779.39 Charges. 5.61","167","1"
"06/06/2025","06/06/2025","","19280","-146628496.12","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250606648272 33/JAGYALAL/ Txn Amt. 19274.39 Charges. 5.61","167","1"
"06/06/2025","06/06/2025","","37758","-146666254.12","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060664827 234/SHRI BHA/ Txn Amt. 37752.39 Charges. 5.61","167","1"
"06/06/2025","06/06/2025","","16436","-146682690.12","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060664827 236/KULWANT / Txn Amt. 16430.39 Charges. 5.61","168","1"
"06/06/2025","06/06/2025","","14856","-146697546.12","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025060664827 643/MAHESH S/ Txn Amt. 14850.39 Charges. 5.61","168","1"
"06/06/2025","06/06/2025","","8075","-146705621.12","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250606648281 82/SHIVSHAN/ Txn Amt. 8072.34 Charges. 2.66","168","1"
"06/06/2025","06/06/2025","","4315","-146709936.12","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060664827 645/KULWANT / Txn Amt. 4312.34 Charges. 2.66","168","1"
"06/06/2025","06/06/2025","","25000","-146734936.12","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025060664828 186/SUNEET S/ Txn Amt. 24994.39 Charges. 5.61","168","1"
"06/06/2025","06/06/2025","","22000","-146756936.12","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250606648272 38/NIRPAT S/ Txn Amt. 21994.39 Charges. 5.61","168","1"
"06/06/2025","06/06/2025","","5620","-146762556.12","WITHDRAWAL TRANSFER NEFT/ESFB/IDIBN52025060664828 188/RAJBAHOR/ Txn Amt. 5617.34 Charges. 2.66","168","1"
"06/06/2025","06/06/2025","","5620","-146768176.12","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250606648272 39/RAM LAKH/ Txn Amt. 5617.34 Charges. 2.66","168","1"
"06/06/2025","06/06/2025","","13620","-146781796.12","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250606648272 40/SUSHMA G/ Txn Amt. 13614.39 Charges. 5.61","169","1"
"06/06/2025","06/06/2025","","10000","-146791796.12","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060664827 241/ABDUL RE/ Txn Amt. 9997.34 Charges. 2.66","169","1"
"06/06/2025","06/06/2025","","122252.41","-146914048.53","WITHDRAWAL TRANSFER NEFT/CNRB/IDIBN52025060664827 242/Saca ent/ Txn Amt. 122235.00 Charges. 17.41","169","1"
"06/06/2025","06/06/2025","","27275","-146941323.53","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250606648281 93/RAVI PRA/ Txn Amt. 27269.39 Charges. 5.61","169","1"
"06/06/2025","06/06/2025","","500029.21","-147441352.74","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250606648537 69/ETC POOL/ Txn Amt. 500000.00 Charges. 29.21","169","1"
"06/06/2025","06/06/2025","4880165","","-142561187.74","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520250606783 25157/BIRLANUL/","169","1"
"07/06/2025","07/06/2025","","500029.21","-143061216.95","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060764937 905/BPCL ECM/ Txn Amt. 500000.00 Charges. 29.21","169","1"
"07/06/2025","07/06/2025","","300029.21","-143361246.16","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250607649384 33/HPCL Dri/ Txn Amt. 300000.00 Charges. 29.21","169","1"
"07/06/2025","07/06/2025","","250029.21","-143611275.37","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060764938 522/INDIAN O/ Txn Amt. 250000.00 Charges. 29.21","169","1"
"07/06/2025","07/06/2025","","350028.91","-143961304.28","WITHDRAWAL TRANSFER RTGS/SBIN/IDIBR52025060745810 341/GOEL CAR/. Txn Amt. 350000.00 Charges. 28.91","170","1"
"07/06/2025","07/06/2025","","950058.41","-144911362.69","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52025060745811 873/IOCXPP /. Txn Amt. 950000.00 Charges. 58.41","170","1"
"07/06/2025","07/06/2025","","250028.91","-145161391.6","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52025060745812 277/BPCL CAR/. Txn Amt. 250000.00 Charges. 28.91","170","1"
"09/06/2025","09/06/2025","","880700","-146042091.6","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","170","1"
"09/06/2025","09/06/2025","","63885.61","-146105977.21","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965074 722/GOEL CAR/ Txn Amt. 63880.00 Charges. 5.61","170","1"
"09/06/2025","09/06/2025","","63885.61","-146169862.82","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965074 724/GOEL CAR/ Txn Amt. 63880.00 Charges. 5.61","170","1"
"09/06/2025","09/06/2025","","63885.61","-146233748.43","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965074 725/GOEL CAR/ Txn Amt. 63880.00 Charges. 5.61","170","1"
"09/06/2025","09/06/2025","","63885.61","-146297634.04","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965074 726/GOEL CAR/ Txn Amt. 63880.00 Charges. 5.61","170","1"
"09/06/2025","09/06/2025","","30376.61","-146328010.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965074 746/GOEL CAR/ Txn Amt. 30371.00 Charges. 5.61","170","1"
"09/06/2025","09/06/2025","","30376.61","-146358387.26","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965074 759/GOEL CAR/ Txn Amt. 30371.00 Charges. 5.61","171","1"
"09/06/2025","09/06/2025","","30376.61","-146388763.87","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965074 760/GOEL CAR/ Txn Amt. 30371.00 Charges. 5.61","171","1"
"09/06/2025","09/06/2025","","30376.61","-146419140.48","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965074 761/GOEL CAR/ Txn Amt. 30371.00 Charges. 5.61","171","1"
"09/06/2025","09/06/2025","","63885.61","-146483026.09","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965074 762/GOEL CAR/ Txn Amt. 63880.00 Charges. 5.61","171","1"
"09/06/2025","09/06/2025","","34152.61","-146517178.7","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 515/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","171","1"
"09/06/2025","09/06/2025","","58256.61","-146575435.31","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 524/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","171","1"
"09/06/2025","09/06/2025","","34152.61","-146609587.92","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 525/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","171","1"
"09/06/2025","09/06/2025","","34152.61","-146643740.53","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 526/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","171","1"
"09/06/2025","09/06/2025","","34152.61","-146677893.14","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 527/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","172","1"
"09/06/2025","09/06/2025","","34152.61","-146712045.75","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 529/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","172","1"
"09/06/2025","09/06/2025","","34152.61","-146746198.36","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 531/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","172","1"
"09/06/2025","09/06/2025","","34152.61","-146780350.97","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 534/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","172","1"
"09/06/2025","09/06/2025","","34152.61","-146814503.58","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 535/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","172","1"
"09/06/2025","09/06/2025","","34152.61","-146848656.19","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 538/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","172","1"
"09/06/2025","09/06/2025","","58256.61","-146906912.8","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 551/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","172","1"
"09/06/2025","09/06/2025","","58256.61","-146965169.41","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 553/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","172","1"
"09/06/2025","09/06/2025","","58256.61","-147023426.02","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 554/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","173","1"
"09/06/2025","09/06/2025","","58256.61","-147081682.63","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 555/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","173","1"
"09/06/2025","09/06/2025","","58256.61","-147139939.24","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 556/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","173","1"
"09/06/2025","09/06/2025","","58256.61","-147198195.85","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 557/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","173","1"
"09/06/2025","09/06/2025","","58256.61","-147256452.46","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 558/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","173","1"
"09/06/2025","09/06/2025","","58256.61","-147314709.07","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 559/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","173","1"
"09/06/2025","09/06/2025","","58256.61","-147372965.68","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 560/GOEL CAR/ Txn Amt. 58251.00 Charges. 5.61","173","1"
"09/06/2025","09/06/2025","","34152.61","-147407118.29","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 561/GOEL CAR/ Txn Amt. 34147.00 Charges. 5.61","173","1"
"09/06/2025","09/06/2025","","76945.61","-147484063.9","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 752/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","174","1"
"09/06/2025","09/06/2025","","8102.66","-147492166.56","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 755/GOEL CAR/ Txn Amt. 8100.00 Charges. 2.66","174","1"
"09/06/2025","09/06/2025","","76945.61","-147569112.17","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 756/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","174","1"
"09/06/2025","09/06/2025","","76945.61","-147646057.78","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965076 757/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","174","1"
"09/06/2025","09/06/2025","","76945.61","-147723003.39","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 059/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","174","1"
"09/06/2025","09/06/2025","","76945.61","-147799949","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 069/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","174","1"
"09/06/2025","09/06/2025","","76945.61","-147876894.61","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 074/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","174","1"
"09/06/2025","09/06/2025","","76945.61","-147953840.22","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 075/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","174","1"
"09/06/2025","09/06/2025","","76945.61","-148030785.83","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 076/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","175","1"
"09/06/2025","09/06/2025","","76945.61","-148107731.44","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 077/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","175","1"
"09/06/2025","09/06/2025","","8102.66","-148115834.1","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 078/GOEL CAR/ Txn Amt. 8100.00 Charges. 2.66","175","1"
"09/06/2025","09/06/2025","","8102.66","-148123936.76","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 079/GOEL CAR/ Txn Amt. 8100.00 Charges. 2.66","175","1"
"09/06/2025","09/06/2025","","8102.66","-148132039.42","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 080/GOEL CAR/ Txn Amt. 8100.00 Charges. 2.66","175","1"
"09/06/2025","09/06/2025","","8102.66","-148140142.08","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 081/GOEL CAR/ Txn Amt. 8100.00 Charges. 2.66","175","1"
"09/06/2025","09/06/2025","","8102.66","-148148244.74","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 082/GOEL CAR/ Txn Amt. 8100.00 Charges. 2.66","175","1"
"09/06/2025","09/06/2025","","8102.66","-148156347.4","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 083/GOEL CAR/ Txn Amt. 8100.00 Charges. 2.66","175","1"
"09/06/2025","09/06/2025","","8102.66","-148164450.06","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 084/GOEL CAR/ Txn Amt. 8100.00 Charges. 2.66","176","1"
"09/06/2025","09/06/2025","","8102.66","-148172552.72","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 085/GOEL CAR/ Txn Amt. 8100.00 Charges. 2.66","176","1"
"09/06/2025","09/06/2025","","76945.61","-148249498.33","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025060965077 113/GOEL CAR/ Txn Amt. 76940.00 Charges. 5.61","176","1"
"09/06/2025","09/06/2025","","100000","-148349498.33","WITHDRAWAL TRANSFER / BRANCH-P048 / SHRI JANKI ENTERPRISES","176","1"
