"Value Date","Post Date","Credit Amount","Debit Amount","Closing Balance","Description","Page Number","Minus"
"11/05/2026","11/05/2026","","200028.91","-129501284.82","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52026051102145 639/IOCXPP /. Txn Amt. 200000.00 Charges. 28.91","17","1"
"11/05/2026","11/05/2026","389835.7","","-129111449.12","NO BOOK DEPOSIT TRANSFER NEFT/UTIB/UTIBN62026051166860 881/J K CEMENT/","17","1"
"12/05/2026","12/05/2026","5644","","-129105805.12","UPI CREDIT UPI/613291109000/UPI XXXXX10740/wcome4618@oksbi SBIN0017493/RAJESH KUMAR JAISWAL","17","1"
"12/05/2026","12/05/2026","","500029.21","-129605834.33","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P032 / NEFT/ICIC/IDIBN520260512418256 26/ETC POOL/ Txn Amt. 500000.00 Charges. 29.21","17","1"
"12/05/2026","12/05/2026","","800029.21","-130405863.54","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P276 / NEFT/ICIC/IDIBN520260512418247 59/HPCL / Txn Amt. 800000.00 Charges. 29.21","18","1"
"12/05/2026","12/05/2026","","9900058","-140305921.54","CAS REMITTANCE THROUGH CHEQUE RTGS/HDFC/IDIBR52026051202161 400/shanti g/. Txn Amt. 9900000.00 Charges. 58.00","18","1"
"12/05/2026","12/05/2026","","5100058","-145405979.54","CAS REMITTANCE THROUGH CHEQUE RTGS/HDFC/IDIBR52026051202161 934/SHANTI G/. Txn Amt. 5100000.00 Charges. 58.00","18","1"
"12/05/2026","12/05/2026","","2500000","-147905979.54","C.A.S. CASH CHEQUE Paid to sef Branch-UMARI (M.P.)","18","1"
"12/05/2026","12/05/2026","","50000","-147955979.54","DEBIT TRANS TDS FOR CASH WITHDRAWAL","18","1"
"12/05/2026","12/05/2026","","20033","-147976012.54","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P012 / NEFT/ICIC/IDIBN520260512418482 68/RAMESH K/ Txn Amt. 20027.39 Charges. 5.61","18","1"
"12/05/2026","12/05/2026","","38354","-148014366.54","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P013 / NEFT/SBIN/IDIBN520260512418482 76/HINCHLAL/ Txn Amt. 38348.39 Charges. 5.61","18","1"
"12/05/2026","12/05/2026","","36386","-148050752.54","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P014 / NEFT/ICIC/IDIBN520260512418485 40/SHIV DAY/ Txn Amt. 36380.39 Charges. 5.61","18","1"
"12/05/2026","12/05/2026","","69202.61","-148119955.15","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P364 / NEFT/ICIC/IDIBN520260512418482 78/KALYAN S/ Txn Amt. 69197.00 Charges. 5.61","19","1"
"12/05/2026","12/05/2026","","32797","-148152752.15","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P016 / NEFT/ICIC/IDIBN520260512418479 93/SHANKAR / Txn Amt. 32791.39 Charges. 5.61","19","1"
"12/05/2026","12/05/2026","","26479","-148179231.15","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P017 / NEFT/UBIN/IDIBN520260512418479 94/KANHIYA / Txn Amt. 26473.39 Charges. 5.61","19","1"
"12/05/2026","12/05/2026","","19753","-148198984.15","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P018 / NEFT/UTIB/IDIBN520260512418485 42/BRIJESH / Txn Amt. 19747.39 Charges. 5.61","19","1"
"12/05/2026","12/05/2026","","2200029.21","-150399013.36","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P043 / NEFT/HDFC/IDIBN52026051241848 543/INDIAN O/ Txn Amt. 2200000.00 Charges. 29.21","19","1"
"12/05/2026","12/05/2026","","36745","-150435758.36","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P015 / NEFT/UBIN/IDIBN520260512418485 44/RADHE SA/ Txn Amt. 36739.39 Charges. 5.61","19","1"
"12/05/2026","12/05/2026","1663611","","-148772147.36","NO BOOK DEPOSIT TRANSFER RTGS/UTIB/UTIBR72026051200030 124/RCCPL PR/","19","1"
"12/05/2026","12/05/2026","9521131.64","","-139251015.72","NO BOOK DEPOSIT TRANSFER RTGS/ICIC/ICICR220260512162300 32/PRISM JO/","20","1"
"12/05/2026","12/05/2026","","1286384.21","-140537399.93","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P912 / NEFT/HSBC/IDIBN52026051241908 130/NPL Blue/ Txn Amt. 1286355.00 Charges. 29.21","20","1"
"13/05/2026","13/05/2026","","700058.41","-141237458.34","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52026051302178 277/IOCXPP /. Txn Amt. 700000.00 Charges. 58.41","20","1"
"13/05/2026","13/05/2026","","500028.91","-141737487.25","WITHDRAWAL TRANSFER RTGS/ICIC/IDIBR520260513021782 31/HPCL Dri/. Txn Amt. 500000.00 Charges. 28.91","20","1"
"13/05/2026","13/05/2026","","240000","-141977487.25","CAS REMITTANCE THROUGH CHEQUE INW_CLG :ClgInwPr: KALRA ENTERPRISChqNo:322321","20","1"
"13/05/2026","13/05/2026","90000","","-141887487.25","UPI CREDIT UPI/652308549277/Payment from PhonePe XXXXX57366/8085157366@ybl SBIN0012272/RAJ KUMAR SAHU","20","1"
"13/05/2026","13/05/2026","","16133","-141903620.25","WITHDRAWAL TRANSFER / BRANCH-P001 / RAJNEESH PANDEY","20","1"
"13/05/2026","13/05/2026","","15000","-141918620.25","WITHDRAWAL TRANSFER / BRANCH-P031 / RAJESH","20","1"
"13/05/2026","13/05/2026","","13290","-141931910.25","WITHDRAWAL TRANSFER / BRANCH-P003 / DHANENDRA SINGH TIWARI","20","1"
"13/05/2026","13/05/2026","","7900","-141939810.25","WITHDRAWAL TRANSFER / BRANCH-P004 / NARENDRA KUMAR","20","1"
"13/05/2026","13/05/2026","","7900","-141947710.25","WITHDRAWAL TRANSFER / BRANCH-P006 / DHOOP","20","1"
"13/05/2026","13/05/2026","","7100","-141954810.25","WITHDRAWAL TRANSFER / BRANCH-P007 / JAGAT NARAYAN","21","1"
"13/05/2026","13/05/2026","","7100","-141961910.25","WITHDRAWAL TRANSFER / BRANCH-P008 / GURU PRASAD PANDEY","21","1"
"13/05/2026","13/05/2026","","7600","-141969510.25","WITHDRAWAL TRANSFER / BRANCH-P009 / MATHURA PRASAD","21","1"
"13/05/2026","13/05/2026","","9898","-141979408.25","WITHDRAWAL TRANSFER / BRANCH-P011 / Akhtar Hussain","21","1"
"13/05/2026","13/05/2026","","16360","-141995768.25","WITHDRAWAL TRANSFER / BRANCH-P012 / Mr. DIWAKAR NATH GOSWAMI","21","1"
"13/05/2026","13/05/2026","","15600","-142011368.25","WITHDRAWAL TRANSFER / BRANCH-P013 / SHRINIWAS MISHRA","21","1"
"13/05/2026","13/05/2026","","16027","-142027395.25","WITHDRAWAL TRANSFER / BRANCH-P014 / OMPRAKASH GUPTA","21","1"
"13/05/2026","13/05/2026","","8280","-142035675.25","WITHDRAWAL TRANSFER / BRANCH-P015 / MANISH","21","1"
"13/05/2026","13/05/2026","","11734","-142047409.25","WITHDRAWAL TRANSFER / BRANCH-P016 / PANKAJ KUMAR","21","1"
"13/05/2026","13/05/2026","","10420","-142057829.25","WITHDRAWAL TRANSFER / BRANCH-P017 / KAUSHAL KISHOR","21","1"
"13/05/2026","13/05/2026","","12600","-142070429.25","WITHDRAWAL TRANSFER / BRANCH-P018 / RAJENDRA PRASAD AGRAWAL","21","1"
"13/05/2026","13/05/2026","","8123","-142078552.25","WITHDRAWAL TRANSFER / BRANCH-P019 / BRIJENDRA GUPTA","21","1"
"13/05/2026","13/05/2026","","8600","-142087152.25","WITHDRAWAL TRANSFER / BRANCH-P020 / RAJESH KUMAR TAMRAKAR","21","1"
"13/05/2026","13/05/2026","","14664","-142101816.25","WITHDRAWAL TRANSFER / BRANCH-P021 / SAURABH","21","1"
"13/05/2026","13/05/2026","","5400","-142107216.25","WITHDRAWAL TRANSFER / BRANCH-P023 / JITENDR","21","1"
"13/05/2026","13/05/2026","","10600","-142117816.25","WITHDRAWAL TRANSFER / BRANCH-P024 / Mo.","21","1"
"13/05/2026","13/05/2026","","7300","-142125116.25","WITHDRAWAL TRANSFER / BRANCH-P025 / ARVIND KUMAR","22","1"
"13/05/2026","13/05/2026","","12000","-142137116.25","WITHDRAWAL TRANSFER / BRANCH-P026 / POONAM DWIVEDI AND SANTOSH DWIVEDI","22","1"
"13/05/2026","13/05/2026","","15000","-142152116.25","WITHDRAWAL TRANSFER / BRANCH-P027 / Ravi Saket","22","1"
"13/05/2026","13/05/2026","","4000","-142156116.25","WITHDRAWAL TRANSFER / BRANCH-P029 / Abhay Saket","22","1"
"13/05/2026","13/05/2026","","6300","-142162416.25","WITHDRAWAL TRANSFER / BRANCH-P030 / Ankit Saket","22","1"
"13/05/2026","13/05/2026","","9914","-142172330.25","WITHDRAWAL TRANSFER / BRANCH-P002 / VIJAY KUMAR","22","1"
"13/05/2026","13/05/2026","","21285.61","-142193615.86","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 1 / NEFT/UTIB/IDIBN520260513420045 78/PRASHANT/ Txn Amt. 21280.00 Charges. 5.61","22","1"
"13/05/2026","13/05/2026","","11059.61","-142204675.47","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 9 / NEFT/PUNB/IDIBN52026051342004 861/ANOOP KU/ Txn Amt. 11054.00 Charges. 5.61","22","1"
"13/05/2026","13/05/2026","","9602.66","-142214278.13","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 11 / NEFT/UCBA/IDIBN52026051342003 776/RAHUL MI/ Txn Amt. 9600.00 Charges. 2.66","22","1"
"13/05/2026","13/05/2026","","9602.66","-142223880.79","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 12 / NEFT/UTIB/IDIBN520260513420037 79/ANIL TIW/ Txn Amt. 9600.00 Charges. 2.66","22","1"
"13/05/2026","13/05/2026","","5002.66","-142228883.45","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 13 / NEFT/UBIN/IDIBN520260513420048 68/VASKAR M/ Txn Amt. 5000.00 Charges. 2.66","23","1"
"13/05/2026","13/05/2026","","10002.66","-142238886.11","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 14 / NEFT/UTIB/IDIBN520260513420048 71/BASANT P/ Txn Amt. 10000.00 Charges. 2.66","23","1"
"13/05/2026","13/05/2026","","8802.66","-142247688.77","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 15 / NEFT/HDFC/IDIBN52026051342004 874/SIDDH GO/ Txn Amt. 8800.00 Charges. 2.66","23","1"
"13/05/2026","13/05/2026","","10002.66","-142257691.43","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 16 / NEFT/UBIN/IDIBN520260513420045 97/BRIJESH / Txn Amt. 10000.00 Charges. 2.66","23","1"
"13/05/2026","13/05/2026","","10002.66","-142267694.09","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 17 / NEFT/UBIN/IDIBN520260513420046 05/DUBRAJ S/ Txn Amt. 10000.00 Charges. 2.66","23","1"
"13/05/2026","13/05/2026","","5702.66","-142273396.75","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 18 / NEFT/BARB/IDIBN52026051342004 606/RAJESH K/ Txn Amt. 5700.00 Charges. 2.66","23","1"
"13/05/2026","13/05/2026","","3902.66","-142277299.41","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 19 / NEFT/UBIN/IDIBN520260513420048 94/PIYUSH P/ Txn Amt. 3900.00 Charges. 2.66","24","1"
"13/05/2026","13/05/2026","","14235.61","-142291535.02","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 2 / NEFT/CNRB/IDIBN52026051342004 895/BALENDRA/ Txn Amt. 14230.00 Charges. 5.61","24","1"
"13/05/2026","13/05/2026","","10002.66","-142301537.68","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 20 / NEFT/UBIN/IDIBN520260513420038 20/VIKASH S/ Txn Amt. 10000.00 Charges. 2.66","24","1"
"13/05/2026","13/05/2026","","5535.66","-142307073.34","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 3 / NEFT/UBIN/IDIBN520260513420048 96/JAGANNAT/ Txn Amt. 5533.00 Charges. 2.66","24","1"
"13/05/2026","13/05/2026","","8062.66","-142315136","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 4 / NEFT/UBIN/IDIBN520260513420048 99/RAMSAGAR/ Txn Amt. 8060.00 Charges. 2.66","24","1"
"13/05/2026","13/05/2026","","8602.66","-142323738.66","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 5 / NEFT/UBIN/IDIBN520260513420038 29/Shiv Pra/ Txn Amt. 8600.00 Charges. 2.66","24","1"
"13/05/2026","13/05/2026","","9602.66","-142333341.32","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 6 / NEFT/SBIN/IDIBN520260513420049 00/DWIJENDR/ Txn Amt. 9600.00 Charges. 2.66","25","1"
"13/05/2026","13/05/2026","","13151.61","-142346492.93","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 7 / NEFT/UBIN/IDIBN520260513420046 14/MOHD.TAR/ Txn Amt. 13146.00 Charges. 5.61","25","1"
"13/05/2026","13/05/2026","","9989.66","-142356482.59","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 8 / NEFT/PSIB/IDIBN520260513420049 01/SUDAMA / Txn Amt. 9987.00 Charges. 2.66","25","1"
"13/05/2026","13/05/2026","","9056.66","-142365539.25","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 10 / NEFT/PUNB/IDIBN52026051342004 902/ANOOP KU/ Txn Amt. 9054.00 Charges. 2.66","25","1"
"13/05/2026","13/05/2026","","220290","-142585829.25","WITHDRAWAL TRANSFER RAZORPAY SOFTWARE PRIVATE -Soon5HstnFunMe/Dell Tech RAZORPAY SOFTWARE PRIVATE LIMITED","25","1"
"13/05/2026","13/05/2026","","1288058","-143873887.25","CAS REMITTANCE THROUGH CHEQUE INW_CLG :ClgInwPr: ICICI LOMBARD GChqNo:322320","25","1"
"13/05/2026","13/05/2026","","1000000","-144873887.25","C.A.S. CASH CHEQUE Paid to SELF Branch-UMARI (M.P.)","25","1"
"13/05/2026","13/05/2026","","20000","-144893887.25","DEBIT TRANS TDS FOR CASH WITHDRAWAL","25","1"
"13/05/2026","13/05/2026","","5065.66","-144898952.91","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 1 / NEFT/SBIN/IDIBN520260513420137 19/Ravi Pra/ Txn Amt. 5063.00 Charges. 2.66","26","1"
"13/05/2026","13/05/2026","","7402.66","-144906355.57","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 4 / NEFT/SBIN/IDIBN520260513420137 21/Rohit Si/ Txn Amt. 7400.00 Charges. 2.66","26","1"
"13/05/2026","13/05/2026","","21349.61","-144927705.18","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 2 / NEFT/CNRB/IDIBN52026051342014 204/Nirendra/ Txn Amt. 21344.00 Charges. 5.61","26","1"
"13/05/2026","13/05/2026","","11104","-144938809.18","WITHDRAWAL TRANSFER / BRANCH-P001 / AMIT KUMAR","26","1"
"13/05/2026","13/05/2026","","14500","-144953309.18","WITHDRAWAL TRANSFER / BRANCH-P021 / DOLLY","26","1"
"13/05/2026","13/05/2026","","9648","-144962957.18","WITHDRAWAL TRANSFER / BRANCH-P003 / KANHAIYA LAL","26","1"
"13/05/2026","13/05/2026","","13936","-144976893.18","WITHDRAWAL TRANSFER / BRANCH-P004 / KRISHAN KUMAR","26","1"
"13/05/2026","13/05/2026","","29800","-145006693.18","WITHDRAWAL TRANSFER / BRANCH-P006 / RAJESH BIHARI TRIPATHI","26","1"
"13/05/2026","13/05/2026","","8000","-145014693.18","WITHDRAWAL TRANSFER / BRANCH-P007 / RAJESH BIHARI TRIPATHI","26","1"
"13/05/2026","13/05/2026","","10901","-145025594.18","WITHDRAWAL TRANSFER / BRANCH-P008 / RAMYASH","26","1"
"13/05/2026","13/05/2026","","8576","-145034170.18","WITHDRAWAL TRANSFER / BRANCH-P009 / SUNIL KUMAR","26","1"
"13/05/2026","13/05/2026","","14103","-145048273.18","WITHDRAWAL TRANSFER / BRANCH-P010 / VEERPAL SINGH","27","1"
"13/05/2026","13/05/2026","","6316","-145054589.18","WITHDRAWAL TRANSFER / BRANCH-P011 / ASHOK KUMAR DWIVEDI S O RAMSAJIVAN DWIVEDI","27","1"
"13/05/2026","13/05/2026","","8204","-145062793.18","WITHDRAWAL TRANSFER / BRANCH-P012 / DWARIKA PRASAD","27","1"
"13/05/2026","13/05/2026","","9862","-145072655.18","WITHDRAWAL TRANSFER / BRANCH-P013 / KRISHNA KUMAR MISHRA","27","1"
"13/05/2026","13/05/2026","","7082","-145079737.18","WITHDRAWAL TRANSFER / BRANCH-P014 / RAMPAL KOL","27","1"
"13/05/2026","13/05/2026","","15000","-145094737.18","WITHDRAWAL TRANSFER / BRANCH-P015 / ARVIND KUMAR SHARMA","27","1"
"13/05/2026","13/05/2026","","11024","-145105761.18","WITHDRAWAL TRANSFER / BRANCH-P016 / SANJAY NIGAM S/O SRI DILIP KUMAR NIGAM","27","1"
"13/05/2026","13/05/2026","","9950","-145115711.18","WITHDRAWAL TRANSFER / BRANCH-P017 / SHAILENDRA KUMAR SHARMA","27","1"
"13/05/2026","13/05/2026","","8350","-145124061.18","WITHDRAWAL TRANSFER / BRANCH-P018 / RAHUL","27","1"
"13/05/2026","13/05/2026","","7000","-145131061.18","WITHDRAWAL TRANSFER / BRANCH-P019 / Mr. DURGESH . NIGAM .","27","1"
"13/05/2026","13/05/2026","","13220","-145144281.18","WITHDRAWAL TRANSFER / BRANCH-P002 / DEEPAK KUMAR","27","1"
"13/05/2026","13/05/2026","19256","","-145125025.18","NO BOOK DEPOSIT TRANSFER NEFT/UTIB/UTIBN62026051390100 898/RCCPL PRIV/","27","1"
"13/05/2026","13/05/2026","","126440","-145251465.18","WITHDRAWAL TRANSFER / BRANCH-P018 / VISHWAKARMA ENGINEERING WORKS","27","1"
"13/05/2026","13/05/2026","","8000","-145259465.18","WITHDRAWAL TRANSFER / BRANCH-P023 / VISHRAM SINGH","27","1"
"13/05/2026","13/05/2026","","118784","-145378249.18","WITHDRAWAL TRANSFER / BRANCH-P020 / LAXMAN THAKUR","28","1"
"13/05/2026","13/05/2026","1845122.26","","-143533126.92","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520260513577 15971/BIRLANUL/","28","1"
"14/05/2026","14/05/2026","33263","","-143499863.92","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN220260514469519 09/ICICI BANK/","28","1"
"14/05/2026","14/05/2026","","2000058.41","-145499922.33","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52026051402206 955/IOCXPP /. Txn Amt. 2000000.00 Charges. 58.41","28","1"
"14/05/2026","14/05/2026","","500028.91","-145999951.24","WITHDRAWAL TRANSFER RTGS/ICIC/IDIBR520260514022069 92/ECT POOL/. Txn Amt. 500000.00 Charges. 28.91","28","1"
"14/05/2026","14/05/2026","","5000000","-150999951.24","WITHDRAWAL TRANSFER Transfer 50074GOEL CARGO PVT trf GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","28","1"
"14/05/2026","14/05/2026","","49449","-151049400.24","WITHDRAWAL TRANSFER / BRANCH-P001 / SUNIL KUMAR","28","1"
"14/05/2026","14/05/2026","","18240","-151067640.24","WITHDRAWAL TRANSFER / BRANCH-P025 / RAMSWAYAMBAR","28","1"
"14/05/2026","14/05/2026","","20142","-151087782.24","WITHDRAWAL TRANSFER / BRANCH-P003 / PANKAJ PARAG SAINI","28","1"
"14/05/2026","14/05/2026","","1381","-151089163.24","WITHDRAWAL TRANSFER / BRANCH-P004 / Mahmood Mohammad","28","1"
"14/05/2026","14/05/2026","","9600","-151098763.24","WITHDRAWAL TRANSFER / BRANCH-P005 / Mr. RAJBAHOR SAKET","28","1"
"14/05/2026","14/05/2026","","11250","-151110013.24","WITHDRAWAL TRANSFER / BRANCH-P006 / SAYYAD ASRAF HUSAIN","28","1"
"14/05/2026","14/05/2026","","24250","-151134263.24","WITHDRAWAL TRANSFER / BRANCH-P007 / INDRA PAL","28","1"
"14/05/2026","14/05/2026","","10876","-151145139.24","WITHDRAWAL TRANSFER / BRANCH-P008 / VINAY KUMAR","29","1"
"14/05/2026","14/05/2026","","15637","-151160776.24","WITHDRAWAL TRANSFER / BRANCH-P009 / Indresh Kumar Sharma","29","1"
"14/05/2026","14/05/2026","","12212","-151172988.24","WITHDRAWAL TRANSFER / BRANCH-P010 / UMESH","29","1"
"14/05/2026","14/05/2026","","6893","-151179881.24","WITHDRAWAL TRANSFER / BRANCH-P011 / JAYPAL SINGH","29","1"
"14/05/2026","14/05/2026","","7000","-151186881.24","WITHDRAWAL TRANSFER / BRANCH-P012 / Fakroodeen","29","1"
"14/05/2026","14/05/2026","","6685","-151193566.24","WITHDRAWAL TRANSFER / BRANCH-P013 / MO. FAREED","29","1"
"14/05/2026","14/05/2026","","11150","-151204716.24","WITHDRAWAL TRANSFER / BRANCH-P014 / SUJEET KUMAR","29","1"
"14/05/2026","14/05/2026","","13407","-151218123.24","WITHDRAWAL TRANSFER / BRANCH-P016 / NASEEM","29","1"
"14/05/2026","14/05/2026","","21653","-151239776.24","WITHDRAWAL TRANSFER / BRANCH-P017 / MOHD MUMTAZ","29","1"
"14/05/2026","14/05/2026","","15250","-151255026.24","WITHDRAWAL TRANSFER / BRANCH-P018 / MOHD IRFAN","29","1"
"14/05/2026","14/05/2026","","14000","-151269026.24","WITHDRAWAL TRANSFER / BRANCH-P019 / Shiv Kumar","29","1"
"14/05/2026","14/05/2026","","10250","-151279276.24","WITHDRAWAL TRANSFER / BRANCH-P020 / Dheeraj Kumar","29","1"
"14/05/2026","14/05/2026","","6500","-151285776.24","WITHDRAWAL TRANSFER / BRANCH-P021 / Deepak","29","1"
"14/05/2026","14/05/2026","","8087","-151293863.24","WITHDRAWAL TRANSFER / BRANCH-P022 / ARVIND KUMAR","29","1"
"14/05/2026","14/05/2026","","9707","-151303570.24","WITHDRAWAL TRANSFER / BRANCH-P023 / MOHAMMAD MUSTAKEEM","29","1"
"14/05/2026","14/05/2026","","10200","-151313770.24","WITHDRAWAL TRANSFER / BRANCH-P024 / Shivam Dwivedi","29","1"
"14/05/2026","14/05/2026","","17118","-151330888.24","WITHDRAWAL TRANSFER / BRANCH-P002 / MOHAMMAD SAHIL","30","1"
"14/05/2026","14/05/2026","","9882.66","-151340770.9","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 1 / NEFT/UBIN/IDIBN520260514421667 76/ARIF KHA/ Txn Amt. 9880.00 Charges. 2.66","30","1"
"14/05/2026","14/05/2026","","17205.61","-151357976.51","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 2 / NEFT/SBIN/IDIBN520260514421676 94/DIVYANSH/ Txn Amt. 17200.00 Charges. 5.61","30","1"
"14/05/2026","14/05/2026","","35005.61","-151392982.12","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 5 / NEFT/ICIC/IDIBN520260514421673 09/VEER BHA/ Txn Amt. 35000.00 Charges. 5.61","30","1"
"14/05/2026","14/05/2026","","9002.66","-151401984.78","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 4 / NEFT/IOBA/IDIBN520260514421673 10/VIKASH D/ Txn Amt. 9000.00 Charges. 2.66","30","1"
"14/05/2026","14/05/2026","","15855.61","-151417840.39","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - 3 / NEFT/UBIN/IDIBN520260514421677 01/JAGAT DE/ Txn Amt. 15850.00 Charges. 5.61","30","1"
"14/05/2026","14/05/2026","","2500058.41","-153917898.8","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52026051402216 381/IOCXPP /. Txn Amt. 2500000.00 Charges. 58.41","30","1"
"14/05/2026","14/05/2026","","33027","-153950925.8","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P011 / NEFT/BARB/IDIBN52026051442192 976/ARVIND S/ Txn Amt. 33021.39 Charges. 5.61","31","1"
"14/05/2026","14/05/2026","","17766","-153968691.8","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P012 / NEFT/SBIN/IDIBN520260514421935 47/SANJU SH/ Txn Amt. 17760.39 Charges. 5.61","31","1"
"14/05/2026","14/05/2026","","18996","-153987687.8","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P015 / NEFT/SBIN/IDIBN520260514421929 82/HEERAMAN/ Txn Amt. 18990.39 Charges. 5.61","31","1"
"14/05/2026","14/05/2026","","25960","-154013647.8","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P014 / NEFT/SBIN/IDIBN520260514421929 83/PRABHAKA/ Txn Amt. 25954.39 Charges. 5.61","31","1"
"14/05/2026","14/05/2026","","23887","-154037534.8","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P013 / NEFT/SBIN/IDIBN520260514421932 89/PRABHAKA/ Txn Amt. 23881.39 Charges. 5.61","31","1"
"14/05/2026","14/05/2026","","650000","-154687534.8","WITHDRAWAL TRANSFER Transfer 50074GOEL CARGO PVT 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","31","1"
"15/05/2026","15/05/2026","","79461","-154766995.8","WITHDRAWAL TRANSFER /EPF Payment/2605292082844/01915052 6009595 EMPLOYEES PROVIDENT FUND ORGANISATION","31","1"
"15/05/2026","15/05/2026","","1000058.41","-155767054.21","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52026051502222 957/BPCL CAR/. Txn Amt. 1000000.00 Charges. 58.41","32","1"
"15/05/2026","15/05/2026","","251440","-156018494.21","CAS SINGLE SIDED DEBIT THROUGH CHQ TRF","32","1"
"15/05/2026","15/05/2026","220290","","-155798204.21","CREDIT TXN REFUND RAZORPAY Soon5HstnFunMe","32","1"
"15/05/2026","15/05/2026","","120017.41","-155918221.62","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52026051542331 407/KESHARWA/ Txn Amt. 120000.00 Charges. 17.41","32","1"
"15/05/2026","15/05/2026","","31621.61","-155949843.23","WITHDRAWAL TRANSFER NEFT/PSIB/IDIBN520260515423319 06/B K MOTO/ Txn Amt. 31616.00 Charges. 5.61","32","1"
"15/05/2026","15/05/2026","","22365.61","-155972208.84","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520260515423325 26/AMAR ENG/ Txn Amt. 22360.00 Charges. 5.61","32","1"
"15/05/2026","15/05/2026","","175017.41","-156147226.25","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520260515423326 77/PURI AUT/ Txn Amt. 175000.00 Charges. 17.41","32","1"
"15/05/2026","15/05/2026","","24740.61","-156171966.86","WITHDRAWAL TRANSFER NEFT/BKID/IDIBN520260515423330 49/NARAYAN / Txn Amt. 24735.00 Charges. 5.61","32","1"
"15/05/2026","15/05/2026","","70005.61","-156241972.47","WITHDRAWAL TRANSFER NEFT/BDBL/IDIBN52026051542333 248/BUNDELA / Txn Amt. 70000.00 Charges. 5.61","32","1"
"15/05/2026","15/05/2026","","75005.61","-156316978.08","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520260515423336 83/AGARWAL / Txn Amt. 75000.00 Charges. 5.61","33","1"
